StudentID,Grade,Class,MLAT_T1_Total,MLAT_T2_Total,MLAT_T3_Total,PLAB_T1_Total,PLAB_T2_Total,PLAB_T3_Total,GEFT_T1_Total,Eng_T1_ScoreListening,Eng_T1_ScoreTotal,Eng_T1_ScoreUse,Eng_T2_CTest_Total,Eng_T2_CTestRS_Total,Eng_T3_CTest_Total,Eng_T3_CTestRS_Total,LOC_T1_Total.ss,extrinsic_school_T1_Total.ss,extrinsic_leisure_T1_Total.ss,intrinsic_T1_Total.ss,lingua_franca_T1_Total.ss,anxiety_T1_Total.ss,selfconcept_eng_T1_Total.ss,selfconcept_ger_T1_Total.ss,parental_encouragement_T1_Total.ss,teacher_motivation_T1_Total.ss,dedication_T1_Total.ss,extrinsic_school_T2_Total.ss,extrinsic_leisure_T2_Total.ss,intrinsic_T2_Total.ss,lingua_franca_T2_Total.ss,anxiety_T2_Total.ss,selfconcept_eng_T2_Total.ss,selfconcept_ger_T2_Total.ss,parental_encouragement_T2_Total.ss,teacher_motivation_T2_Total.ss,dedication_T2_Total.ss,future_self_T2_Total.ss,extrinsic_school_T3_Total.ss,extrinsic_leisure_T3_Total.ss,intrinsic_T3_Total.ss,lingua_franca_T3_Total.ss,anxiety_T3_Total.ss,selfconcept_eng_T3_Total.ss,selfconcept_ger_T3_Total.ss,parental_encouragement_T3_Total.ss,teacher_motivation_T3_Total.ss,dedication_T3_Total.ss,future_self_T3_Total.ss,ses_T1_Total.ss
4.29.02,4,29,7,7,16,2,3,9,2,19,25,30,5.4,4.4,9.6,8.2,0.3684210526315789,4,3.6666666666666665,3.5,4,1,3.3333333333333335,3.5,3.6,3.8,3.75,3.6666666666666665,2.6666666666666665,4,3.75,1.4,4,3.5,4,4,3.75,3.6666666666666665,3.3333333333333335,2,3.5,3.5,3.2,2.6666666666666665,2.75,4,3.5,3.5,4,0.8458333333333333
4.29.03,4,29,9,9,NA,3,3,NA,4,77,67,57,9.8,6.4,NA,NA,0.7,3.3333333333333335,2.6666666666666665,3.25,2.5,1.2,4,1.75,2.6,2.4,3.5,3,3,3.5,3.25,1.2,4,2,1.6666666666666667,3.75,3.75,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8875
4.29.05,4,29,7,6,6,3,1,7,0,NA,NA,NA,0,0,1.8,1.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3333333333333335,3,3,3.6666666666666665,3,1,3.25,3.3333333333333335,3.25,1.5,4,0.8104166666666667
4.29.06,4,29,10,19,19,6,2,7,10,60,49,39,5.8,3.4,6.6,5.2,0.6,2.6666666666666665,4,3,3,1.6,3,4,2.8,3.2,3.5,2,2,3,3.6666666666666665,1.8,2.6666666666666665,3,2.3333333333333335,2.75,3.25,3,1,1,3,3,2.2,3,2.5,1.6666666666666667,3.25,3,3,0.7583333333333333
4.29.07,4,29,15,20,23,5,8,5,8,52,36,21,6.2,5,10.4,9.2,0.25,2.3333333333333335,2,2.25,3,2.6,2.6666666666666665,2.75,3.2,2.4,2.75,2.6666666666666665,1.6666666666666667,3,3.5,1.4,3,2.5,3,3.5,3,4,1.3333333333333333,1,2.5,3.5,1.8,2.6666666666666665,3.25,2.3333333333333335,3.25,2.5,3.6666666666666665,0.95
4.29.10,4,29,5,6,20,8,8,14,13,50,39,28,5.4,3.4,9,7.2,0.55,1,1,1.5,1,2.4,2.3333333333333335,3,2.6,3.4,1.75,2,2,2,2.25,2.2,1.6666666666666667,2.75,2,2.5,2.5,3.3333333333333335,1.6666666666666667,1,2,2.5,2,2.6666666666666665,3,2.3333333333333335,3.25,2.75,3.6666666666666665,0.7979166666666667
4.29.11,4,29,15,7,15,3,6,2,1,29,24,20,1.4,0.8,2.8,2.4,0.65,1.6666666666666667,2.3333333333333335,2,1.75,2.8,1.3333333333333333,3.75,2,2.4,1.5,2,2.3333333333333335,2,2.5,3.6,1.3333333333333333,3.75,4,2.25,2,1,2,1.6666666666666667,1,1,4,1.6666666666666667,3.25,3,2,2.5,1.3333333333333333,0.46190476190476193
4.29.12,4,29,13,17,19,12,7,11,0,70,57,44,8.2,7.2,11.4,9.6,0.55,2,1.6666666666666667,2,2.25,1,4,3.75,3.2,4,3,2.6666666666666665,1.6666666666666667,3.5,3.25,1.2,3,2.5,3.3333333333333335,4,4,2.3333333333333335,3,1,3.5,3.25,1.2,4,2.75,2,4,4,4,0.9166666666666666
4.29.13,4,29,18,22,24,5,11,3,3,80,63,46,12.6,11.4,14.8,14.4,0.06666666666666667,2.6666666666666665,2.6666666666666665,3,3.25,1.75,2.6666666666666665,3,3.6,3.4,3.25,1.6666666666666667,2,2.5,3.25,1.4,3.3333333333333335,3,3.3333333333333335,3.75,3.25,3.6666666666666665,2.3333333333333335,2,4,4,1.8,3,2.75,2.6666666666666665,3.5,3.75,3.6666666666666665,0.9791666666666666
4.29.14,4,29,13,NA,20,3,NA,3,8,77,49,22,NA,NA,9.2,7.4,0.45,1.3333333333333333,2.6666666666666665,3.75,3.75,1,3.3333333333333335,3.25,3.4,4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,3,3,3.25,2.2,2.6666666666666665,2,2.6666666666666665,2.6666666666666665,2.75,3,0.875
4.29.15,4,29,24,25,26,3,9,10,5,81,81,81,19.2,17.2,19.2,17.4,0.4,1,1.3333333333333333,3.25,3.75,1,4,3.25,3.6,2,3.5,1,1.3333333333333333,4,2.25,1,4,3.25,4,3.5,4,4,1.3333333333333333,1,4,3,1.2,4,2.25,4,3,3.25,4,0.8928571428571429
4.29.16,4,29,7,12,8,4,1,5,0,66,48,31,3,1.8,4,3.6,0.6,1,1.6666666666666667,2.75,3.25,1.4,2.6666666666666665,3,2,2.4,1.5,2.3333333333333335,1.3333333333333333,2.5,3,1.6,2.6666666666666665,3,1.3333333333333333,3,3.25,3.6666666666666665,2.3333333333333335,1.3333333333333333,3,3,1.6,3,2.75,1,3.5,3,3.6666666666666665,0.6
4.29.17,4,29,8,7,5,2,4,5,2,NA,NA,23,2.4,1.8,5.8,4.6,0.4,1,1,1.5,1,1.8,1.6666666666666667,3.25,3.5,4,1.75,3.3333333333333335,3.3333333333333335,3,4,3.8,2.6666666666666665,3.6666666666666665,4,4,4,4,3.3333333333333335,3.6666666666666665,3,4,3.6,3.3333333333333335,3.5,3.3333333333333335,3.5,3.5,4,0.2261904761904762
4.29.18,4,29,24,22,23,4,3,5,3,40,32,25,7.6,7,11.2,10.2,0.65,3.3333333333333335,4,3,3.5,1.2,2.6666666666666665,2.5,2.4,3.4,3,1.3333333333333333,3.3333333333333335,3,2.75,1.6,3,2.5,2.3333333333333335,3.75,3,3.6666666666666665,2,3.3333333333333335,3,3.25,1.8,2.3333333333333335,3,2.6666666666666665,2.75,3,3.6666666666666665,0.66875
4.29.19,4,29,8,16,22,4,12,3,5,61,40,20,4,2,9.8,6.2,0.4,3.6666666666666665,3.6666666666666665,2.5,2.75,2.4,2.3333333333333335,3,3.6,3.6,3,3,3.3333333333333335,1.5,2.5,2,2.6666666666666665,2.75,3.6666666666666665,3,3,2.3333333333333335,2.6666666666666665,3.3333333333333335,1.5,2.75,2.4,2.3333333333333335,3.5,2.6666666666666665,2.5,2.75,2,0.5291666666666667
4.29.21,4,29,17,18,19,12,8,12,1,81,68,55,15.6,14.4,17.6,15.6,0.35,4,3.3333333333333335,4,3.75,1,4,4,2.2,4,4,2.3333333333333335,3,3.5,3.25,1,4,4,3.3333333333333335,4,3.5,4,2,2.3333333333333335,3.5,4,1,4,4,1.6666666666666667,4,3.75,4,0.84375
4.29.22,4,29,20,26,NA,4,6,NA,6,80,72,63,16.8,13,NA,NA,0.6,1,2.3333333333333335,3,2.25,1,4,1.25,2.2,3,1.5,1.3333333333333333,1,3.5,2.5,1.2,4,2,1,2,2.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9270833333333334
4.29.23,4,29,3,14,22,3,3,4,2,80,50,19,10.2,6.2,14.2,10,0.6,4,3.6666666666666665,3.75,4,1,3.3333333333333335,4,4,4,4,2,2,4,2.25,1,3.6666666666666665,3,3,4,3.5,3.6666666666666665,2.3333333333333335,2.3333333333333335,3.5,3,1,4,3,2,3,3,4,0.34791666666666665
4.29.24,4,29,5,12,20,5,2,8,1,NA,NA,NA,1,0.8,5.8,4.4,0.5,2,2.6666666666666665,2.5,3.5,2.4,2.3333333333333335,2.75,2.6,2.4,3,2.6666666666666665,2.3333333333333335,2.5,3.5,1.8,3.3333333333333335,3,2,4,3.25,3.6666666666666665,3.3333333333333335,3.3333333333333335,2.5,4,2.8,2.3333333333333335,2.5,1,3.75,3.5,4,0.5571428571428572
4.29.25,4,29,16,24,24,8,4,6,3,49,38,27,9,8.2,13.4,12.2,0.3,2,1.6666666666666667,2.75,3.25,1.2,4,3.75,2.2,3.8,3.75,2,1.3333333333333333,3.5,3.75,1.4,4,2.5,1,3.5,4,4,2,2.5,4,3.5,1,4,3.5,1,2,4,4,0.89375
4.29.26,4,29,9,10,21,4,5,5,2,34,31,28,5.4,4.4,6.8,5.8,0.35,3.3333333333333335,1.3333333333333333,2.75,2.5,1.6,3.3333333333333335,4,3.8,3.4,3.75,2.3333333333333335,1,2,3.75,1.8,3.3333333333333335,4,4,3.25,3,4,2.3333333333333335,2.3333333333333335,1.5,4,2,2.6666666666666665,3.75,3,3.25,2.25,3.3333333333333335,0.4041666666666667
5.02.01,5,2,9,12,25,1,3,2,1,35,27,19,3.6,2.2,3.4,1.8,0.25,3,3,2.5,2.75,3.2,2.3333333333333335,2.5,3.2,3,3.25,2.6666666666666665,2.3333333333333335,2,2.25,3,2,2,3,3,2.5,2.3333333333333335,3,2.6666666666666665,3.5,3.25,3,2.3333333333333335,2,3,3,2.5,2.6666666666666665,0.5708333333333333
5.02.02,5,2,18,21,23,5,11,11,3,69,47,25,5.4,4.8,9.8,7.4,0.35,1.6666666666666667,2.3333333333333335,3.5,3.75,2.8,3,3.25,2.8,3,3.25,2,4,2.5,3.5,2.6,3,3.25,4,3.75,2.75,2.3333333333333335,2.3333333333333335,2,2,2.5,2.4,3,3,4,3.25,2,2,0.5270833333333333
5.02.03,5,2,21,19,21,5,10,15,3,53,60,67,10.4,9.2,12,11.2,0.3,2.6666666666666665,2.6666666666666665,4,3.5,1.2,3.6666666666666665,3.5,3.4,4,4,3,3.3333333333333335,3,4,2,3.6666666666666665,3.5,2.3333333333333335,3.5,3.75,3.3333333333333335,2,3,3,4,1.8,3.6666666666666665,3.5,2.3333333333333335,3,2.5,4,0.9791666666666666
5.02.04,5,2,2,6,8,6,6,6,1,51,64,76,5.2,4.4,8.4,7.8,0.35,2.3333333333333335,1,4,4,1.6,4,3,3,3.6,3.75,2.6666666666666665,2,3.5,3.5,2.2,3,2.75,3.3333333333333335,3.5,3.25,4,2.6666666666666665,1,3,4,1.4,3.3333333333333335,2,3,3.75,3.25,3.3333333333333335,0.5738095238095238
5.02.05,5,2,22,26,27,11,12,14,4,50,52,54,13,11.6,15.6,15.4,0.6,2.6666666666666665,1.6666666666666667,2.75,3,3,3.3333333333333335,3,3.6,3,3.25,1.6666666666666667,2.3333333333333335,3,2.75,2.6,3,3,3.6666666666666665,3.75,3.25,3,1.6666666666666667,1.6666666666666667,2,3.25,2.2,4,3.25,3,3.75,3.75,3,0.73125
5.02.06,5,2,24,NA,25,15,NA,12,12,72,62,52,NA,NA,17.2,16.4,0.4,1.3333333333333333,3,4,4,1.2,3.3333333333333335,3.25,3.4,3.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,2.3333333333333335,4,3,1,3,2.75,2.6666666666666665,3.5,3.5,4,0.8229166666666666
5.02.08,5,2,12,11,15,1,2,8,9,36,27,18,3.8,3.4,5.8,5,NA,4,3,3.25,2.75,2.6,2.3333333333333335,3,NaN,NaN,3.25,2.6666666666666665,2.3333333333333335,3,2.25,2.6,2,2.75,3,3.25,2.5,2.6666666666666665,2.6666666666666665,1.6666666666666667,2.5,1.75,3.2,1.3333333333333333,1.75,2,1.25,2.25,1.3333333333333333,0.49583333333333335
5.02.09,5,2,5,20,20,5,3,13,2,66,53,39,10.6,9.6,13.6,13,0.2,3.3333333333333335,2.6666666666666665,3.75,4,1,4,3.25,4,4,4,2.3333333333333335,1.6666666666666667,3.5,4,1,3.6666666666666665,2.5,1,3.75,3.5,3.6666666666666665,3,1,4,4,1,4,3,3.3333333333333335,4,4,4,0.8666666666666667
5.02.10,5,2,25,NA,25,3,NA,15,7,57,49,41,NA,NA,14.4,14.2,0.35,4,3,3.75,3.5,2.2,3.3333333333333335,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6666666666666665,3,2.5,3,1.8,3,3.5,3,3,3.5,3.3333333333333335,0.9020833333333333
5.02.12,5,2,8,8,12,4,3,4,1,19,21,23,4.2,3.2,4.8,3.6,0.3,3.6666666666666665,2.3333333333333335,2.5,3,2.4,2,2,2.8,3,2.75,2,2.3333333333333335,3,3.25,2.8,1.3333333333333333,2.75,2.3333333333333335,2,1.75,2.6666666666666665,3,1.3333333333333333,2.5,3,2.4,1.6666666666666667,2.75,2.3333333333333335,1.25,2.25,2.3333333333333335,0.6145833333333334
5.02.14,5,2,21,24,22,4,8,10,4,63,45,27,10,9.4,13.6,12.4,0.3,2.3333333333333335,3.3333333333333335,3.25,3.25,1.4,3,2.5,3.2,3.8,3.75,2,2.3333333333333335,3,3.25,1,4,2.75,3.6666666666666665,3.75,3.5,3.6666666666666665,2.6666666666666665,3.3333333333333335,3,4,1.2,3.3333333333333335,2.5,3.3333333333333335,3.75,3.75,4,0.7604166666666666
5.02.15,5,2,1,8,20,2,4,5,4,80,56,32,7,4.8,10.2,8.4,0.3,2.6666666666666665,3.3333333333333335,3.5,4,2,3.6666666666666665,3,3.8,4,4,2,2.3333333333333335,4,3.25,1,3.3333333333333335,2.5,2.6666666666666665,4,3.75,4,1.6666666666666667,1.6666666666666667,3.5,3,1,3.3333333333333335,2.5,1.6666666666666667,3.25,3.25,3,0.8604166666666667
5.02.16,5,2,19,19,24,3,8,13,3,74,55,36,8.4,8.4,11.4,11.4,0.4,2.3333333333333335,2.6666666666666665,3,4,1.2,4,3.25,3.8,4,4,3.3333333333333335,2,2.5,4,2.4,2.6666666666666665,3,3.3333333333333335,3.75,3.5,4,2.6666666666666665,3,3,4,1.8,3,2.75,3.3333333333333335,3,3.25,4,0.8291666666666667
5.02.17,5,2,12,NA,NA,2,NA,NA,3,27,20,12,NA,NA,NA,NA,0.3888888888888889,2,2.3333333333333335,1.75,3.25,2.6,1.6666666666666667,2,3.4,2.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666666666
5.02.18,5,2,23,23,26,4,13,10,9,71,56,40,13,11.4,14.8,12.8,0.2631578947368421,2.3333333333333335,3.3333333333333335,2.25,3.75,1.6,3.3333333333333335,3.25,3.2,3.8,2.75,2,2.3333333333333335,2.5,3.75,1.6,3.3333333333333335,3.25,2.3333333333333335,3.5,3.25,4,1.6666666666666667,3,3,4,1.4,3.3333333333333335,2.75,2,2.75,3.25,4,0.88125
5.02.19,5,2,21,23,23,6,10,12,3,60,43,25,11.8,11.4,14,12.6,0.35,3,2.3333333333333335,2.6666666666666665,2.6666666666666665,1.8,3.3333333333333335,4,3.2,3.4,3.75,3.6666666666666665,2,2,3,2.6,2.6666666666666665,3,2,3,3,3,3.3333333333333335,2.3333333333333335,3.5,3.25,1.4,3.6666666666666665,2.5,3,3.75,4,3.6666666666666665,0.7208333333333333
5.02.20,5,2,23,26,21,6,4,9,7,63,48,33,8.2,6.8,8.8,7.4,0.625,1.6666666666666667,2.3333333333333335,2.75,3,2,3,3.25,3.2,2.8,3.5,2.3333333333333335,1.6666666666666667,1.5,3,1.8,3,2.75,3.3333333333333335,3,2.5,3,1.6666666666666667,3.6666666666666665,2,3.75,2.6,3,3.75,4,2,3.5,4,0.7291666666666666
5.07.02,5,7,11,17,22,3,6,9,2,53,39,24,9,8,11,10,0.4,3.6666666666666665,2.3333333333333335,2.5,4,1.6,3.3333333333333335,3.75,3.4,3.6,3.5,3,1.6666666666666667,3,3,1.6,3.3333333333333335,3.5,2.6666666666666665,4,4,3.3333333333333335,3,2.3333333333333335,4,3.75,1.6,3.6666666666666665,4,2,4,4,4,0.7666666666666667
5.07.03,5,7,15,18,26,4,3,5,7,39,45,52,9.8,8.6,10,9.2,0.35,1.6666666666666667,2,2.25,3.5,1,3.3333333333333335,3.25,3.2,2.8,2.5,2.3333333333333335,1.3333333333333333,2,3.75,1.4,3,4,2.3333333333333335,3.25,3,3.6666666666666665,1.6666666666666667,3.3333333333333335,3,4,1,3,3.75,2.3333333333333335,3.25,2.5,3.6666666666666665,0.8095238095238095
5.07.04,5,7,22,20,21,6,7,14,12,42,47,51,10.4,9.4,13.2,12.6,0.5,3,3,3,3,1.6,3,3,2.6,3.4,3,3.6666666666666665,3.3333333333333335,4,3.5,1,3.6666666666666665,4,3.3333333333333335,4,4,4,3.3333333333333335,2,4,3.25,1.4,3.3333333333333335,4,3,3.75,3.25,4,0.5395833333333333
5.07.05,5,7,11,NA,20,3,NA,7,5,57,56,55,NA,NA,14,13.2,0.2,2,2.3333333333333335,3.75,3.5,1.2,3.3333333333333335,3.5,3.2,3.8,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,2.3333333333333335,3.5,3.75,1.6,4,3.25,3.3333333333333335,3.5,3.5,4,0.7270833333333333
5.07.06,5,7,9,17,17,3,5,4,2,80,67,53,11.6,9.4,11,9.4,0.15789473684210525,3.3333333333333335,2.3333333333333335,3.75,3.75,2,3,3.25,3.6,3.8,3.5,2,1,4,4,1,3.5,4,4,4,3,4,1.6666666666666667,1,4,4,1,4,3.25,3,4,4,4,0.42916666666666664
5.07.07,5,7,7,NA,20,5,NA,9,4,48,47,46,NA,NA,11.4,10.6,0.65,3,1.6666666666666667,3.5,2.75,2.4,3.3333333333333335,4,3.8,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,4,4,2.25,1.8,3.6666666666666665,4,3.3333333333333335,4,4,3.3333333333333335,0.45625
5.07.09,5,7,17,NA,25,12,NA,15,3,41,30,19,NA,NA,10.8,10.6,0.8,3.6666666666666665,2.3333333333333335,3,3,2,2.6666666666666665,2.75,3,3.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1.75,2,2.3333333333333335,2.75,3,3.25,3.75,4,0.6854166666666667
5.07.10,5,7,12,17,18,3,8,5,1,76,52,28,9,6.2,11.8,9.8,0.45,2.6666666666666665,3,3.25,3.75,2.2,3.3333333333333335,2.5,3.2,3.8,3.5,2.6666666666666665,1.3333333333333333,3,3.75,3,4,2.25,3,4,3.25,4,3,1,3,3.25,1.2,4,2.5,2,4,3.25,3.6666666666666665,0.8729166666666667
5.07.11,5,7,6,11,13,7,8,6,5,65,63,62,11.2,10.8,13.8,13.4,0.65,2.6666666666666665,2.6666666666666665,3.5,3.25,1.2,3.6666666666666665,4,2.4,3.8,3.75,2.6666666666666665,1.6666666666666667,2,3.5,1.6,3.3333333333333335,3,3,3.75,3.5,4,2,1.6666666666666667,4,3.5,2,4,2.75,2.6666666666666665,3.75,3.5,3.6666666666666665,0.5645833333333333
5.07.12,5,7,5,20,18,5,6,5,5,56,44,31,10.6,9.4,12.8,11.8,0.3,3,3.3333333333333335,3.25,3.75,1.8,3.3333333333333335,3,3.2,3.2,3.25,3,2.3333333333333335,4,4,1.6,3.6666666666666665,2.5,2.6666666666666665,3.25,3.75,4,2,2.3333333333333335,3,3.75,2.2,2.6666666666666665,2,2.3333333333333335,3,3,3.6666666666666665,0.8104166666666667
5.07.13,5,7,15,NA,NA,5,NA,NA,3,61,61,60,NA,NA,NA,NA,0.7368421052631579,1.6666666666666667,3,3.75,4,1.2,3.6666666666666665,4,2.4,3.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5229166666666667
5.07.14,5,7,9,9,13,4,5,4,4,35,34,32,4.2,2.4,3,2.4,0.25,3.6666666666666665,3.3333333333333335,2.25,3.75,3,3.3333333333333335,4,4,4,3,3.3333333333333335,3,2,3,2.8,2.3333333333333335,3,3.3333333333333335,2.75,2.5,2.3333333333333335,3,2,2.5,3,2.8,2.6666666666666665,3,3.6666666666666665,3,2.5,4,0.4770833333333333
5.07.15,5,7,8,3,17,6,5,4,0,39,38,38,4.4,3.8,5.4,4.4,0.4,1.6666666666666667,3.6666666666666665,2.5,3.25,2,3,4,2.2,3.4,2.25,1.6666666666666667,3.5,2.5,3.75,4,2.6666666666666665,2.5,3.3333333333333335,3,2,4,2,2,1.5,3.75,4,2.3333333333333335,3,3,3,2.25,2.6666666666666665,0.7833333333333333
5.07.16,5,7,6,20,21,6,11,12,1,50,52,54,11.2,11,13,12,0.4,3.6666666666666665,1.3333333333333333,3.75,4,1.2,3.6666666666666665,3,3.8,4,3.75,2,1,4,4,1,3.6666666666666665,2.75,3.3333333333333335,4,4,3.6666666666666665,2.3333333333333335,1.6666666666666667,4,4,1,3.6666666666666665,3.25,3,3.75,3.5,4,0.85625
5.07.17,5,7,19,20,20,4,5,7,4,65,57,50,9.6,9.2,11.2,10.2,0.7,4,2.5,3.5,4,1.2,3.3333333333333335,3.5,2.6,3.6,3.75,3.3333333333333335,3,4,4,1.6,3.3333333333333335,3.25,2.6666666666666665,3.75,3.25,3.6666666666666665,3.3333333333333335,2.6666666666666665,4,4,1.4,3,3.25,2.3333333333333335,3.75,3.5,3.6666666666666665,0.20208333333333334
5.07.18,5,7,20,22,26,6,10,11,5,80,77,73,14.2,14,16.8,16.8,0.3684210526315789,2.6666666666666665,3.3333333333333335,3.75,4,1.8,3.6666666666666665,3.75,3.8,4,3,2.3333333333333335,2.5,4,4,1,3.6666666666666665,3.25,3.3333333333333335,3.75,3.5,3.6666666666666665,2,3.3333333333333335,4,3.75,1,3.3333333333333335,4,4,4,3.75,4,0.6125
5.07.19,5,7,19,22,18,1,6,4,2,71,65,59,11.8,11.4,13.8,13,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2.75,1,4,3,3,2.75,3.5,2.6666666666666665,2.6666666666666665,2.3333333333333335,3.5,3,1.4,4,2.75,3,3,3.5,4,0.40625
5.10.01,5,10,9,21,21,5,11,4,8,57,42,28,8.2,7.4,10.6,9.4,0.25,2.5,3,2.5,4,2.4,2.6666666666666665,2.75,3,3,2.75,1.6666666666666667,2.6666666666666665,1.5,3.75,2,2.3333333333333335,2.5,3,3,2.5,2.6666666666666665,1.3333333333333333,2,3,3.75,2,3,2,2.6666666666666665,2.25,2,3.6666666666666665,0.8
5.10.02,5,10,23,24,23,12,13,14,6,60,53,47,11.8,11,12.8,12.4,0.7,2,3.6666666666666665,1.75,3,2.8,2.6666666666666665,2.75,2.6,3,2.25,3.3333333333333335,3.3333333333333335,1.5,2.75,3.4,2.3333333333333335,2.5,2.6666666666666665,3.25,2.5,2.6666666666666665,2.6666666666666665,1.6666666666666667,3.5,3.5,3.4,3,1.75,2.3333333333333335,3,2.5,3.3333333333333335,0.7354166666666667
5.10.03,5,10,18,24,22,10,15,13,7,81,81,80,16,13.2,18.6,16.8,0.3888888888888889,2.6666666666666665,2,3,1.75,1.4,4,2.75,4,2.8,3.5,3,3,3,3,1.2,4,2,3.3333333333333335,3.25,2.75,4,1.6666666666666667,2,1.5,2.5,1.2,4,2.5,2.3333333333333335,3,2.5,3.3333333333333335,0.9238095238095239
5.10.04,5,10,7,10,18,4,9,12,4,48,53,58,11.4,10.2,12.4,11.2,0.35,1.6666666666666667,3.6666666666666665,2.5,4,1.2,2.6666666666666665,2.5,3.2,2.6,2.6666666666666665,2.3333333333333335,3.3333333333333335,3,4,2.6,3.6666666666666665,2.5,1.6666666666666667,3,2.75,4,1.3333333333333333,3,4,4,1,4,2,1.3333333333333333,4,1.75,4,0.44166666666666665
5.10.07,5,10,9,NA,NA,2,NA,NA,1,27,35,43,NA,NA,NA,NA,0.9,2,3.3333333333333335,2.75,3.25,3.4,3.6666666666666665,4,2.4,3.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3208333333333333
5.10.08,5,10,20,24,21,3,9,5,3,44,37,30,8.6,7.8,9.2,7.8,0.55,2,2.6666666666666665,2.75,3,2,2,2.3333333333333335,1,3,3,1,4,3.5,3.75,2.2,3,2.25,2.3333333333333335,3.75,3.25,3.6666666666666665,1,4,2.5,4,3,3,1.25,1.3333333333333333,2.25,2.25,3.6666666666666665,0.5854166666666667
5.10.09,5,10,22,23,26,7,5,12,2,61,49,37,15,13.6,13.4,12.2,0.3,3.3333333333333335,3.3333333333333335,2.75,3.25,2.2,3,2.75,3,4,3.5,2.3333333333333335,2,2,3.5,2.2,3,2.25,2,3.5,3,4,1.6666666666666667,2.3333333333333335,1,3.5,2.4,3,2.25,2,2.75,2.5,3.6666666666666665,0.81875
5.10.10,5,10,20,22,25,10,10,7,5,79,70,61,13.2,12.8,16.4,15.6,0.35,2.6666666666666665,4,3,3.5,2,3,2.5,3.8,2.8,2.5,2.3333333333333335,4,3,3.75,2.2,3.3333333333333335,1.5,3,2.5,2.75,4,2.6666666666666665,4,3,4,2.2,3,2.5,1.6666666666666667,2.5,2.5,3.6666666666666665,0.45208333333333334
5.10.11,5,10,8,20,20,6,5,8,0,43,35,28,8.8,8,11.6,10.4,0.35,2.3333333333333335,1.6666666666666667,3,3.75,2,2.6666666666666665,2.5,3.2,3.6,3.5,2.3333333333333335,2,2,3.75,2,2.6666666666666665,2.3333333333333335,2,2.75,3,3,3,3,2.5,3.5,2.6,2.6666666666666665,3,2.3333333333333335,2.5,2.75,3,0.6333333333333333
5.10.12,5,10,10,27,26,7,4,11,11,64,47,30,12.8,10.6,12,9.6,0.5789473684210527,1.3333333333333333,1.3333333333333333,1.75,3.75,2,2.6666666666666665,3.75,3.4,2.6,3,2,1.3333333333333333,1.5,3.25,2.8,2.6666666666666665,2.5,2.6666666666666665,2.5,3,2.6666666666666665,2.3333333333333335,1.6666666666666667,2,4,2.8,2.6666666666666665,2.25,3,2.25,3,3,0.8541666666666666
5.10.13,5,10,23,22,26,8,8,14,12,62,60,57,12.2,11.8,14.4,13.8,0.2,1.6666666666666667,2.3333333333333335,2.25,4,2,2.6666666666666665,2.75,3.2,2.8,2.75,3.3333333333333335,1,1.5,3.75,1.2,2.3333333333333335,2.5,1.6666666666666667,2.75,2.5,3.6666666666666665,1.3333333333333333,2,1.5,3.5,1.2,3,3.25,1.6666666666666667,2.25,3.25,4,0.9166666666666667
5.10.15,5,10,25,25,26,6,13,14,7,81,81,81,18.6,18.6,18.8,18.6,0.15,2,1.3333333333333333,3.25,2.25,1,4,2.5,2,3.8,4,1.6666666666666667,1.6666666666666667,2,3.75,1,4,2.5,2,3.75,4,4,1.3333333333333333,2.3333333333333335,4,3.5,1.2,4,2.75,2,3.5,3.75,4,0.81875
5.10.16,5,10,20,13,22,8,5,14,9,49,39,30,10.2,9.4,12.4,11.4,0.55,3.3333333333333335,2,2.5,3,2.6,4,4,3.8,3.2,3.25,2,1.3333333333333333,1.5,3.5,3.4,3.6666666666666665,4,4,3.75,3.5,4,2.6666666666666665,1.6666666666666667,2,3,3.6,2.6666666666666665,4,4,2.75,3.25,2.6666666666666665,0.46458333333333335
